Time, Vsupply, ia, dca, current, tension, frequence
0.674, 15.62, 1.49, 0.05, 1.454, 0.771, 137
0.675, 15.62, 1.462, 0.05, 1.454, 0.771, 137
0.676, 15.62, 1.48, 0.05, 1.455, 0.771, 137
0.677, 15.62, 1.492, 0.05, 1.456, 0.771, 137
0.678, 15.62, 1.491, 0.05, 1.457, 0.772, 137
0.679, 15.62, 1.468, 0.05, 1.458, 0.772, 137
0.68, 15.62, 1.479, 0.05, 1.458, 0.773, 137
0.681, 15.62, 1.471, 0.05, 1.458, 0.773, 137
0.682, 15.62, 1.485, 0.05, 1.459, 0.773, 137
0.683, 15.62, 1.465, 0.05, 1.46, 0.774, 137
0.684, 15.62, 1.464, 0.05, 1.46, 0.774, 137
0.685, 15.62, 1.485, 0.05, 1.461, 0.775, 137
0.686, 15.62, 1.48, 0.05, 1.461, 0.775, 137
0.687, 15.62, 1.491, 0.05, 1.462, 0.776, 137
0.688, 15.62, 1.516, 0.05, 1.464, 0.776, 137
0.689, 15.62, 1.472, 0.05, 1.466, 0.777, 137
0.69, 15.62, 1.486, 0.05, 1.468, 0.777, 137
0.691, 15.62, 1.486, 0.05, 1.468, 0.777, 137
0.692, 15.62, 1.523, 0.05, 1.47, 0.778, 137
0.693, 15.62, 1.506, 0.05, 1.471, 0.779, 137
0.694, 15.62, 1.505, 0.05, 1.473, 0.779, 137
0.695, 15.62, 1.516, 0.05, 1.474, 0.779, 137
0.696, 15.62, 1.52, 0.05, 1.475, 0.78, 137
0.697, 15.62, 1.509, 0.05, 1.476, 0.78, 137
0.698, 15.62, 1.491, 0.05, 1.477, 0.781, 137
0.699, 15.62, 1.525, 0.05, 1.478, 0.781, 137
0.7, 15.62, 1.487, 0.05, 1.479, 0.782, 137
0.701, 15.62, 1.498, 0.05, 1.48, 0.782, 137
0.702, 15.62, 1.509, 0.05, 1.481, 0.782, 137
0.703, 15.62, 1.518, 0.05, 1.482, 0.783, 137
0.715, 15.62, 1.502, 0.05, 1.49, 0.786, 149
0.716, 15.62, 1.529, 0.051, 1.491, 0.787, 149
0.717, 15.62, 1.532, 0.05, 1.491, 0.787, 149
0.718, 15.62, 1.504, 0.05, 1.492, 0.787, 149
0.719, 15.62, 1.487, 0.05, 1.492, 0.787, 149
0.72, 15.62, 1.489, 0.05, 1.492, 0.788, 149
0.721, 15.62, 1.524, 0.05, 1.493, 0.788, 149
0.722, 15.62, 1.491, 0.05, 1.493, 0.788, 149
0.723, 15.62, 1.491, 0.05, 1.493, 0.788, 149
0.724, 15.62, 1.51, 0.05, 1.494, 0.788, 149
0.725, 15.62, 1.524, 0.05, 1.494, 0.789, 149
0.726, 15.62, 1.471, 0.05, 1.495, 0.789, 149
0.727, 15.62, 1.507, 0.05, 1.495, 0.789, 149
0.728, 15.62, 1.488, 0.05, 1.495, 0.789, 149
0.729, 15.62, 1.502, 0.05, 1.496, 0.789, 149
0.73, 15.62, 1.491, 0.05, 1.496, 0.789, 149
0.731, 15.62, 1.506, 0.05, 1.496, 0.789, 149
0.732, 15.62, 1.473, 0.05, 1.496, 0.789, 149
0.733, 15.62, 1.494, 0.05, 1.496, 0.789, 149
0.734, 15.62, 1.524, 0.05, 1.496, 0.789, 149
0.735, 15.62, 1.497, 0.05, 1.496, 0.789, 149
0.736, 15.62, 1.487, 0.05, 1.496, 0.789, 149
0.737, 15.62, 1.487, 0.05, 1.496, 0.789, 149
0.738, 15.62, 1.463, 0.05, 1.494, 0.789, 149
0.739, 15.62, 1.487, 0.05, 1.493, 0.789, 149
0.74, 15.62, 1.47, 0.05, 1.492, 0.788, 149
0.741, 15.62, 1.462, 0.05, 1.491, 0.788, 149
0.742, 15.62, 1.476, 0.05, 1.49, 0.788, 149
0.743, 15.62, 1.482, 0.05, 1.489, 0.788, 149
0.744, 15.62, 1.477, 0.05, 1.488, 0.788, 149
0.745, 15.62, 1.467, 0.05, 1.487, 0.787, 149
0.746, 15.62, 1.459, 0.05, 1.487, 0.787, 149
0.747, 15.62, 1.487, 0.05, 1.487, 0.787, 149
0.748, 15.62, 1.476, 0.05, 1.486, 0.786, 149
0.749, 15.62, 1.484, 0.05, 1.486, 0.786, 149
0.75, 15.62, 1.477, 0.049, 1.485, 0.786, 149
0.751, 15.62, 1.451, 0.049, 1.484, 0.785, 149
0.752, 15.62, 1.483, 0.049, 1.484, 0.785, 149
0.753, 15.62, 1.49, 0.049, 1.484, 0.785, 149
0.754, 15.62, 1.435, 0.049, 1.483, 0.784, 149
0.755, 15.62, 1.436, 0.049, 1.481, 0.784, 149
0.756, 15.62, 1.456, 0.049, 1.479, 0.783, 149
0.757, 15.62, 1.436, 0.049, 1.477, 0.783, 149
0.758, 15.62, 1.416, 0.049, 1.476, 0.783, 149
0.759, 15.62, 1.455, 0.049, 1.475, 0.782, 149
0.76, 15.62, 1.417, 0.049, 1.473, 0.782, 149
0.761, 15.62, 1.432, 0.049, 1.472, 0.781, 149
0.762, 15.62, 1.432, 0.049, 1.472, 0.781, 149
0.763, 15.62, 1.433, 0.049, 1.47, 0.78, 149
0.764, 15.62, 1.444, 0.049, 1.469, 0.78, 149
0.765, 15.62, 1.43, 0.049, 1.468, 0.779, 149
0.766, 15.62, 1.416, 0.049, 1.467, 0.779, 149
0.767, 15.62, 1.441, 0.049, 1.466, 0.778, 149
0.768, 15.62, 1.465, 0.049, 1.465, 0.778, 149
0.769, 15.62, 1.462, 0.049, 1.464, 0.777, 149
0.77, 15.62, 1.404, 0.049, 1.463, 0.777, 149
0.771, 15.62, 1.414, 0.049, 1.462, 0.776, 149
0.772, 15.62, 1.426, 0.049, 1.461, 0.776, 149
0.773, 15.62, 1.399, 0.049, 1.46, 0.775, 149
0.774, 15.62, 1.443, 0.049, 1.459, 0.775, 149
0.775, 15.62, 1.416, 0.049, 1.458, 0.775, 149
0.776, 15.62, 1.432, 0.049, 1.458, 0.774, 149
0.777, 15.62, 1.418, 0.049, 1.457, 0.774, 149
0.778, 15.62, 1.424, 0.049, 1.456, 0.773, 149
0.779, 15.62, 1.455, 0.049, 1.455, 0.773, 149
0.78, 15.62, 1.456, 0.049, 1.455, 0.772, 149
0.781, 15.62, 1.456, 0.049, 1.455, 0.772, 149
0.782, 15.62, 1.443, 0.049, 1.454, 0.772, 149
0.783, 15.62, 1.454, 0.049, 1.453, 0.771, 149
0.784, 15.62, 1.421, 0.049, 1.453, 0.771, 149
0.785, 15.62, 1.427, 0.049, 1.452, 0.771, 149
0.786, 15.62, 1.446, 0.049, 1.452, 0.771, 149
0.787, 15.62, 1.445, 0.049, 1.451, 0.771, 149
0.788, 15.62, 1.435, 0.049, 1.451, 0.77, 149
0.789, 15.62, 1.445, 0.049, 1.45, 0.77, 149
0.79, 15.62, 1.456, 0.049, 1.45, 0.77, 149
0.791, 15.62, 1.431, 0.049, 1.449, 0.769, 149
0.792, 15.62, 1.443, 0.049, 1.449, 0.769, 149
0.793, 15.62, 1.463, 0.049, 1.449, 0.769, 149
0.794, 15.62, 1.463, 0.049, 1.449, 0.769, 149
0.795, 15.62, 1.444, 0.049, 1.448, 0.769, 149
0.796, 15.62, 1.426, 0.049, 1.447, 0.769, 149
0.797, 15.62, 1.451, 0.049, 1.447, 0.769, 149
0.798, 15.62, 1.471, 0.049, 1.447, 0.768, 149
0.799, 15.62, 1.454, 0.049, 1.446, 0.768, 149
0.8, 15.62, 1.47, 0.049, 1.446, 0.768, 149
0.801, 15.62, 1.452, 0.049, 1.446, 0.768, 149
0.802, 15.62, 1.453, 0.049, 1.446, 0.768, 149
0.803, 15.62, 1.475, 0.049, 1.446, 0.768, 149
0.804, 15.62, 1.411, 0.049, 1.446, 0.768, 149
0.816, 15.62, 1.464, 0.05, 1.45, 0.771, 161
0.817, 15.62, 1.464, 0.05, 1.45, 0.771, 161
0.818, 15.62, 1.477, 0.05, 1.452, 0.771, 161
0.819, 15.62, 1.439, 0.05, 1.453, 0.771, 161
0.82, 15.62, 1.449, 0.05, 1.454, 0.772, 161
0.821, 15.62, 1.502, 0.05, 1.454, 0.772, 161
0.822, 15.62, 1.477, 0.05, 1.455, 0.772, 161
0.823, 15.62, 1.441, 0.05, 1.456, 0.773, 161
0.824, 15.62, 1.48, 0.05, 1.456, 0.773, 161
0.825, 15.62, 1.473, 0.05, 1.457, 0.774, 161
0.826, 15.62, 1.461, 0.05, 1.458, 0.774, 161
0.827, 15.62, 1.454, 0.05, 1.458, 0.775, 161
0.828, 15.62, 1.453, 0.05, 1.458, 0.775, 161
0.829, 15.62, 1.5, 0.05, 1.459, 0.776, 161
0.83, 15.62, 1.483, 0.05, 1.461, 0.776, 161
0.831, 15.62, 1.533, 0.05, 1.462, 0.777, 161
0.832, 15.62, 1.496, 0.05, 1.463, 0.777, 161
0.833, 15.62, 1.491, 0.05, 1.465, 0.778, 161
0.834, 15.62, 1.484, 0.05, 1.466, 0.778, 161
0.835, 15.62, 1.495, 0.05, 1.468, 0.779, 161
0.836, 15.62, 1.48, 0.05, 1.469, 0.779, 161
0.837, 15.62, 1.512, 0.05, 1.47, 0.779, 161
0.838, 15.62, 1.487, 0.05, 1.471, 0.78, 161
0.839, 15.62, 1.489, 0.05, 1.472, 0.78, 161
0.84, 15.62, 1.513, 0.05, 1.474, 0.781, 161
0.841, 15.62, 1.5, 0.05, 1.475, 0.781, 161
0.842, 15.62, 1.516, 0.05, 1.476, 0.782, 161
0.843, 15.62, 1.505, 0.05, 1.476, 0.782, 161
0.844, 15.62, 1.501, 0.05, 1.477, 0.783, 161
0.845, 15.62, 1.482, 0.05, 1.478, 0.783, 161
0.846, 15.62, 1.493, 0.05, 1.479, 0.784, 161
0.847, 15.62, 1.5, 0.05, 1.479, 0.784, 161
0.848, 15.62, 1.482, 0.05, 1.48, 0.784, 161
0.849, 15.62, 1.476, 0.05, 1.48, 0.785, 161
0.85, 15.62, 1.507, 0.05, 1.481, 0.785, 161
0.851, 15.62, 1.493, 0.05, 1.482, 0.785, 161
0.852, 15.62, 1.505, 0.05, 1.483, 0.785, 161
0.853, 15.62, 1.529, 0.05, 1.484, 0.786, 161
0.854, 15.62, 1.484, 0.05, 1.484, 0.786, 161
0.855, 15.62, 1.521, 0.05, 1.485, 0.786, 161
0.856, 15.62, 1.509, 0.05, 1.486, 0.786, 161
0.857, 15.62, 1.471, 0.05, 1.487, 0.787, 161
0.858, 15.62, 1.5, 0.05, 1.487, 0.787, 161
0.859, 15.62, 1.501, 0.05, 1.487, 0.787, 161
0.86, 15.62, 1.487, 0.05, 1.488, 0.787, 161
0.861, 15.62, 1.534, 0.05, 1.489, 0.787, 161
0.862, 15.62, 1.534, 0.05, 1.489, 0.787, 161
0.863, 15.62, 1.517, 0.05, 1.49, 0.787, 161
0.864, 15.62, 1.494, 0.05, 1.49, 0.787, 161
0.865, 15.62, 1.46, 0.05, 1.49, 0.787, 161
0.866, 15.62, 1.499, 0.05, 1.489, 0.787, 161
0.867, 15.62, 1.437, 0.05, 1.488, 0.787, 161
0.868, 15.62, 1.472, 0.05, 1.488, 0.787, 161
0.869, 15.62, 1.498, 0.05, 1.487, 0.787, 161
0.87, 15.62, 1.479, 0.05, 1.486, 0.787, 161
0.871, 15.62, 1.447, 0.05, 1.485, 0.787, 161
0.872, 15.62, 1.485, 0.05, 1.485, 0.786, 161
0.873, 15.62, 1.487, 0.05, 1.484, 0.786, 161
0.874, 15.62, 1.458, 0.05, 1.483, 0.786, 161
0.875, 15.62, 1.465, 0.05, 1.483, 0.786, 161
0.876, 15.62, 1.496, 0.05, 1.482, 0.785, 161
0.877, 15.62, 1.498, 0.049, 1.482, 0.785, 161
0.878, 15.62, 1.489, 0.049, 1.482, 0.785, 161
0.879, 15.62, 1.483, 0.049, 1.482, 0.784, 161
0.88, 15.62, 1.454, 0.049, 1.482, 0.784, 161
0.881, 15.62, 1.444, 0.049, 1.481, 0.784, 161
0.882, 15.62, 1.443, 0.049, 1.479, 0.783, 161
0.883, 15.62, 1.441, 0.049, 1.478, 0.783, 161
0.884, 15.62, 1.427, 0.049, 1.477, 0.783, 161
0.885, 15.62, 1.44, 0.049, 1.475, 0.782, 161
0.886, 15.62, 1.448, 0.049, 1.474, 0.782, 161
0.887, 15.62, 1.438, 0.049, 1.473, 0.781, 161
0.888, 15.62, 1.423, 0.049, 1.472, 0.781, 161
0.889, 15.62, 1.44, 0.049, 1.471, 0.78, 161
0.89, 15.62, 1.431, 0.049, 1.469, 0.78, 161
0.891, 15.62, 1.417, 0.049, 1.468, 0.779, 161
0.892, 15.62, 1.447, 0.049, 1.468, 0.779, 161
0.893, 15.62, 1.425, 0.049, 1.467, 0.778, 161
0.894, 15.62, 1.425, 0.049, 1.465, 0.778, 161
0.895, 15.62, 1.442, 0.049, 1.464, 0.777, 161
0.896, 15.62, 1.468, 0.049, 1.463, 0.777, 161
0.897, 15.62, 1.449, 0.049, 1.463, 0.776, 161
0.898, 15.62, 1.435, 0.049, 1.462, 0.776, 161
0.899, 15.62, 1.425, 0.049, 1.461, 0.775, 161
0.9, 15.62, 1.43, 0.049, 1.46, 0.775, 161
0.901, 15.62, 1.45, 0.049, 1.46, 0.774, 161
0.902, 15.62, 1.436, 0.049, 1.459, 0.774, 161
0.903, 15.62, 1.445, 0.049, 1.458, 0.774, 161
0.904, 15.62, 1.431, 0.049, 1.458, 0.773, 161
0.916, 15.62, 1.443, 0.049, 1.451, 0.77, 174
0.917, 15.61, 1.463, 0.049, 1.451, 0.77, 174
0.918, 15.61, 1.433, 0.049, 1.45, 0.77, 174
0.919, 15.61, 1.423, 0.049, 1.45, 0.77, 174
0.92, 15.61, 1.455, 0.049, 1.45, 0.77, 174
0.921, 15.61, 1.416, 0.049, 1.45, 0.77, 174
0.922, 15.61, 1.447, 0.049, 1.449, 0.77, 174
0.923, 15.61, 1.459, 0.049, 1.449, 0.77, 174
0.924, 15.61, 1.422, 0.049, 1.449, 0.771, 174
0.925, 15.61, 1.448, 0.049, 1.449, 0.771, 174
0.926, 15.61, 1.503, 0.049, 1.45, 0.771, 174
0.927, 15.61, 1.482, 0.049, 1.451, 0.771, 174
0.928, 15.61, 1.491, 0.049, 1.451, 0.771, 174
0.929, 15.61, 1.494, 0.05, 1.452, 0.771, 174
0.93, 15.61, 1.501, 0.05, 1.453, 0.771, 174
0.931, 15.61, 1.473, 0.05, 1.454, 0.771, 174
0.932, 15.61, 1.478, 0.05, 1.454, 0.772, 174
0.933, 15.61, 1.46, 0.05, 1.455, 0.772, 174
0.934, 15.61, 1.483, 0.05, 1.455, 0.772, 174
0.935, 15.61, 1.47, 0.05, 1.456, 0.773, 174
0.936, 15.62, 1.47, 0.05, 1.456, 0.773, 174
0.937, 15.61, 1.503, 0.05, 1.457, 0.774, 174
0.938, 15.61, 1.45, 0.05, 1.458, 0.774, 174
0.939, 15.61, 1.46, 0.05, 1.458, 0.775, 174
0.94, 15.61, 1.459, 0.05, 1.458, 0.775, 174
0.941, 15.61, 1.459, 0.05, 1.458, 0.775, 174
0.942, 15.61, 1.497, 0.05, 1.461, 0.776, 174
0.943, 15.61, 1.526, 0.05, 1.463, 0.776, 174
0.944, 15.61, 1.516, 0.05, 1.464, 0.777, 174
0.945, 15.61, 1.473, 0.05, 1.465, 0.777, 174
0.946, 15.61, 1.485, 0.05, 1.466, 0.778, 174
0.947, 15.61, 1.522, 0.05, 1.468, 0.778, 174
0.948, 15.61, 1.495, 0.05, 1.469, 0.779, 174
0.949, 15.61, 1.494, 0.05, 1.47, 0.779, 174
0.95, 15.61, 1.5, 0.05, 1.472, 0.78, 174
0.951, 15.61, 1.487, 0.05, 1.473, 0.78, 174
0.952, 15.61, 1.504, 0.05, 1.474, 0.781, 174
0.953, 15.61, 1.497, 0.05, 1.475, 0.781, 174
0.954, 15.61, 1.52, 0.05, 1.476, 0.781, 174
0.955, 15.61, 1.506, 0.05, 1.477, 0.782, 174
0.956, 15.61, 1.506, 0.05, 1.479, 0.782, 174
0.957, 15.61, 1.48, 0.05, 1.479, 0.783, 174
0.958, 15.61, 1.488, 0.05, 1.48, 0.783, 174
0.959, 15.61, 1.509, 0.05, 1.481, 0.784, 174
0.96, 15.61, 1.509, 0.05, 1.481, 0.784, 174
0.961, 15.61, 1.519, 0.05, 1.483, 0.784, 174
0.962, 15.61, 1.498, 0.05, 1.484, 0.785, 174
0.963, 15.61, 1.493, 0.05, 1.485, 0.785, 174
0.964, 15.61, 1.504, 0.05, 1.486, 0.785, 174
0.965, 15.61, 1.521, 0.05, 1.487, 0.785, 174
0.966, 15.61, 1.516, 0.05, 1.487, 0.786, 174
0.967, 15.61, 1.49, 0.05, 1.488, 0.786, 174
0.968, 15.61, 1.511, 0.05, 1.488, 0.786, 174
0.969, 15.61, 1.509, 0.05, 1.489, 0.786, 174
0.97, 15.61, 1.515, 0.05, 1.489, 0.786, 174
0.971, 15.61, 1.494, 0.05, 1.49, 0.786, 174
0.972, 15.61, 1.515, 0.05, 1.49, 0.786, 174
0.973, 15.61, 1.502, 0.05, 1.491, 0.786, 174
0.974, 15.61, 1.461, 0.05, 1.491, 0.786, 174
0.975, 15.61, 1.451, 0.05, 1.49, 0.786, 174
0.976, 15.61, 1.449, 0.05, 1.49, 0.786, 174
0.977, 15.61, 1.46, 0.05, 1.489, 0.786, 174
0.978, 15.61, 1.485, 0.05, 1.488, 0.786, 174
0.979, 15.61, 1.462, 0.05, 1.488, 0.786, 174
0.98, 15.61, 1.502, 0.05, 1.487, 0.786, 174
0.981, 15.61, 1.505, 0.05, 1.486, 0.786, 174
0.982, 15.61, 1.459, 0.05, 1.486, 0.786, 174
0.983, 15.61, 1.454, 0.05, 1.485, 0.785, 174
0.984, 15.61, 1.443, 0.05, 1.484, 0.785, 174
0.985, 15.61, 1.471, 0.05, 1.483, 0.785, 174
0.986, 15.61, 1.478, 0.049, 1.483, 0.785, 174
0.987, 15.61, 1.487, 0.049, 1.482, 0.784, 174
0.988, 15.62, 1.433, 0.049, 1.482, 0.784, 174
0.989, 15.62, 1.486, 0.049, 1.481, 0.784, 174
0.99, 15.62, 1.438, 0.049, 1.479, 0.783, 174
0.991, 15.62, 1.44, 0.049, 1.478, 0.783, 174
0.992, 15.62, 1.421, 0.049, 1.477, 0.782, 174
0.993, 15.62, 1.42, 0.049, 1.475, 0.782, 174
0.994, 15.62, 1.434, 0.049, 1.474, 0.782, 174
0.995, 15.62, 1.44, 0.049, 1.473, 0.781, 174
0.996, 15.62, 1.428, 0.049, 1.471, 0.781, 174
0.997, 15.61, 1.459, 0.049, 1.47, 0.78, 174
0.998, 15.62, 1.437, 0.049, 1.469, 0.78, 174
0.999, 15.61, 1.445, 0.049, 1.468, 0.779, 174
1.0, 15.61, 1.467, 0.049, 1.467, 0.779, 174
1.001, 15.61, 1.437, 0.049, 1.466, 0.778, 174
1.002, 15.61, 1.422, 0.049, 1.465, 0.778, 174
1.003, 15.61, 1.445, 0.049, 1.464, 0.777, 174
1.004, 15.61, 1.439, 0.049, 1.463, 0.777, 174
1.005, 15.61, 1.433, 0.049, 1.462, 0.776, 174
1.017, 15.61, 1.429, 0.049, 1.453, 0.773, 189
1.018, 15.61, 1.46, 0.049, 1.453, 0.773, 189
1.019, 15.61, 1.45, 0.049, 1.452, 0.773, 189
1.02, 15.61, 1.424, 0.049, 1.452, 0.773, 189
1.021, 15.61, 1.462, 0.049, 1.451, 0.773, 189
1.022, 15.61, 1.453, 0.049, 1.452, 0.773, 189
1.023, 15.61, 1.479, 0.049, 1.453, 0.773, 189
1.024, 15.61, 1.503, 0.05, 1.453, 0.773, 189
1.025, 15.61, 1.48, 0.05, 1.454, 0.773, 189
1.026, 15.61, 1.508, 0.05, 1.454, 0.773, 189
1.027, 15.61, 1.5, 0.05, 1.455, 0.774, 189
1.028, 15.61, 1.496, 0.05, 1.456, 0.774, 189
1.029, 15.61, 1.447, 0.05, 1.456, 0.774, 189
1.03, 15.61, 1.471, 0.05, 1.457, 0.774, 189
1.031, 15.61, 1.461, 0.05, 1.458, 0.775, 189
1.032, 15.61, 1.483, 0.05, 1.458, 0.775, 189
1.033, 15.61, 1.465, 0.05, 1.458, 0.775, 189
1.034, 15.61, 1.461, 0.05, 1.458, 0.776, 189
1.035, 15.61, 1.451, 0.05, 1.459, 0.776, 189
1.036, 15.61, 1.512, 0.05, 1.46, 0.777, 189
1.037, 15.61, 1.49, 0.05, 1.461, 0.777, 189
1.038, 15.61, 1.48, 0.05, 1.463, 0.778, 189
1.039, 15.61, 1.515, 0.05, 1.464, 0.778, 189
1.04, 15.61, 1.482, 0.05, 1.466, 0.779, 189
1.041, 15.61, 1.482, 0.05, 1.466, 0.779, 189
1.042, 15.61, 1.507, 0.05, 1.469, 0.779, 189
1.043, 15.61, 1.489, 0.05, 1.47, 0.78, 189
1.044, 15.61, 1.519, 0.05, 1.471, 0.78, 189
1.045, 15.61, 1.498, 0.05, 1.472, 0.781, 189
1.046, 15.61, 1.498, 0.05, 1.472, 0.781, 189
1.047, 15.61, 1.501, 0.05, 1.474, 0.782, 189
1.048, 15.61, 1.497, 0.05, 1.475, 0.782, 189
1.049, 15.61, 1.488, 0.05, 1.476, 0.782, 189
1.05, 15.61, 1.509, 0.05, 1.477, 0.783, 189
1.051, 15.61, 1.486, 0.05, 1.479, 0.783, 189
1.052, 15.61, 1.491, 0.05, 1.479, 0.784, 189
1.053, 15.61, 1.498, 0.05, 1.48, 0.784, 189
1.054, 15.61, 1.511, 0.05, 1.481, 0.784, 189
1.055, 15.61, 1.479, 0.05, 1.482, 0.785, 189
1.056, 15.61, 1.509, 0.05, 1.483, 0.785, 189
1.057, 15.61, 1.484, 0.05, 1.484, 0.785, 189
1.058, 15.61, 1.485, 0.05, 1.484, 0.785, 189
1.059, 15.61, 1.479, 0.05, 1.485, 0.786, 189
1.06, 15.61, 1.493, 0.05, 1.486, 0.786, 189
1.061, 15.61, 1.512, 0.05, 1.486, 0.786, 189
1.062, 15.61, 1.491, 0.05, 1.487, 0.786, 189
1.063, 15.61, 1.5, 0.05, 1.487, 0.786, 189
1.064, 15.61, 1.5, 0.05, 1.487, 0.786, 189
1.065, 15.61, 1.498, 0.05, 1.488, 0.786, 189
1.066, 15.61, 1.441, 0.05, 1.488, 0.786, 189
1.067, 15.61, 1.479, 0.05, 1.488, 0.786, 189
1.068, 15.61, 1.457, 0.05, 1.488, 0.786, 189
1.069, 15.61, 1.476, 0.05, 1.487, 0.786, 189
1.07, 15.61, 1.498, 0.05, 1.486, 0.786, 189
1.071, 15.61, 1.481, 0.05, 1.486, 0.786, 189
1.072, 15.61, 1.496, 0.05, 1.485, 0.786, 189
1.073, 15.61, 1.496, 0.05, 1.485, 0.786, 189
1.074, 15.61, 1.496, 0.05, 1.485, 0.786, 189
1.075, 15.61, 1.481, 0.05, 1.484, 0.785, 189
1.076, 15.61, 1.461, 0.05, 1.484, 0.785, 189
1.077, 15.61, 1.468, 0.049, 1.483, 0.785, 189
1.078, 15.61, 1.472, 0.049, 1.483, 0.784, 189
1.079, 15.61, 1.471, 0.049, 1.483, 0.784, 189
1.08, 15.61, 1.481, 0.049, 1.482, 0.784, 189
1.081, 15.61, 1.431, 0.049, 1.481, 0.783, 189
1.082, 15.62, 1.457, 0.049, 1.48, 0.783, 189
1.083, 15.62, 1.419, 0.049, 1.479, 0.782, 189
1.084, 15.62, 1.424, 0.049, 1.477, 0.782, 189
1.085, 15.62, 1.449, 0.049, 1.475, 0.782, 189
1.086, 15.62, 1.465, 0.049, 1.474, 0.781, 189
1.087, 15.61, 1.425, 0.049, 1.473, 0.781, 189
1.088, 15.61, 1.439, 0.049, 1.471, 0.78, 189
1.089, 15.61, 1.465, 0.049, 1.47, 0.78, 189
1.09, 15.61, 1.465, 0.049, 1.47, 0.78, 189
1.091, 15.62, 1.442, 0.049, 1.467, 0.779, 189
1.092, 15.62, 1.409, 0.049, 1.466, 0.778, 189
1.093, 15.62, 1.421, 0.049, 1.465, 0.777, 189
1.094, 15.62, 1.428, 0.049, 1.464, 0.777, 189
1.095, 15.62, 1.47, 0.049, 1.463, 0.777, 189
1.096, 15.62, 1.452, 0.049, 1.463, 0.776, 189
1.097, 15.62, 1.477, 0.049, 1.462, 0.775, 189
1.098, 15.62, 1.445, 0.049, 1.461, 0.775, 189
1.099, 15.62, 1.421, 0.049, 1.46, 0.775, 189
1.1, 15.62, 1.46, 0.049, 1.459, 0.774, 189
1.101, 15.62, 1.458, 0.049, 1.458, 0.774, 189
1.102, 15.62, 1.428, 0.049, 1.458, 0.773, 189
1.103, 15.62, 1.445, 0.049, 1.457, 0.773, 189
1.104, 15.62, 1.421, 0.049, 1.456, 0.772, 189
1.105, 15.62, 1.414, 0.049, 1.455, 0.772, 189
1.117, 15.62, 1.521, 0.05, 1.461, 0.776, 205
1.118, 15.62, 1.479, 0.05, 1.463, 0.776, 205
1.119, 15.62, 1.49, 0.05, 1.464, 0.777, 205
1.12, 15.62, 1.498, 0.05, 1.465, 0.777, 205
1.121, 15.62, 1.491, 0.05, 1.467, 0.778, 205
1.122, 15.62, 1.526, 0.05, 1.468, 0.778, 205
1.123, 15.61, 1.483, 0.05, 1.47, 0.779, 205
1.124, 15.62, 1.475, 0.05, 1.471, 0.779, 205
1.125, 15.62, 1.5, 0.05, 1.472, 0.78, 205
1.126, 15.62, 1.489, 0.05, 1.474, 0.78, 205
1.127, 15.62, 1.497, 0.05, 1.474, 0.781, 205
1.128, 15.62, 1.483, 0.05, 1.475, 0.781, 205
1.129, 15.62, 1.511, 0.05, 1.476, 0.782, 205
1.13, 15.61, 1.473, 0.05, 1.477, 0.782, 205
1.131, 15.62, 1.503, 0.05, 1.478, 0.783, 205
1.132, 15.62, 1.498, 0.05, 1.479, 0.783, 205
1.133, 15.62, 1.5, 0.05, 1.479, 0.783, 205
1.134, 15.62, 1.518, 0.05, 1.48, 0.784, 205
1.135, 15.62, 1.497, 0.05, 1.481, 0.784, 205
