Time, Vsupply, ia, ib, ic, dca, dcb, dcc, dc_activated
3.769, 17.71, 1.973, 2.004, 0.05, 0.054, 0.0, 0.0, 0
3.77, 17.71, 1.857, 2.014, 0.05, 0.042, 0.0, 0.0, 0
3.771, 17.71, 2.004, 2.019, 0.05, 0.04, 0.0, 0.0, 0
3.772, 17.71, 1.936, 2.015, 0.05, 0.041, 0.0, 0.0, 0
3.773, 17.71, 1.846, 2.017, 0.05, 0.04, 0.0, 0.0, 0
3.774, 17.71, 1.972, 2.018, 0.05, 0.041, 0.0, 0.0, 0
3.775, 17.71, 2.055, 2.021, 0.05, 0.042, 0.0, 0.0, 0
3.776, 17.71, 1.932, 2.013, 0.05, 0.041, 0.0, 0.0, 0
3.777, 17.71, 2.015, 2.014, 0.05, 0.042, 0.0, 0.0, 0
3.778, 17.71, 2.036, 2.021, 0.05, 0.042, 0.0, 0.0, 0
3.779, 17.71, 1.932, 2.015, 0.05, 0.041, 0.0, 0.0, 0
3.78, 17.71, 2.033, 2.016, 0.05, 0.042, 0.0, 0.0, 0
3.781, 17.71, 1.96, 2.016, 0.05, 0.04, 0.0, 0.0, 0
3.782, 17.71, 2.113, 2.015, 0.05, 0.059, 0.0, 0.0, 0
3.783, 17.71, 2.27, 2.018, 0.05, 0.054, 0.0, 0.0, 0
3.784, 17.71, 1.81, 2.008, 0.05, 0.041, 0.0, 0.0, 0
3.785, 17.71, 1.856, 2.01, 0.05, 0.041, 0.0, 0.0, 0
3.786, 17.71, 1.843, 2.023, 0.05, 0.042, 0.0, 0.0, 0
3.787, 17.71, 1.873, 2.016, 0.05, 0.04, 0.0, 0.0, 0
3.788, 17.71, 2.044, 2.011, 0.05, 0.041, 0.0, 0.0, 0
3.789, 17.71, 1.911, 2.016, 0.05, 0.04, 0.0, 0.0, 0
3.79, 17.71, 1.986, 2.008, 0.05, 0.041, 0.0, 0.0, 0
3.791, 17.71, 1.998, 2.013, 0.05, 0.041, 0.0, 0.0, 0
3.792, 17.71, 2.079, 2.014, 0.05, 0.042, 0.0, 0.0, 0
3.793, 17.71, 2.099, 2.011, 0.05, 0.042, 0.0, 0.0, 0
3.794, 17.71, 2.056, 2.013, 0.05, 0.042, 0.0, 0.0, 0
3.795, 17.71, 1.961, 2.008, 0.05, 0.041, 0.0, 0.0, 0
3.796, 17.72, 2.07, 2.006, 0.05, 0.042, 0.0, 0.0, 0
3.797, 17.71, 2.077, 2.013, 0.05, 0.042, 0.0, 0.0, 0
3.798, 17.71, 2.062, 2.019, 0.05, 0.042, 0.0, 0.0, 0
3.799, 17.71, 1.97, 2.007, 0.05, 0.051, 0.0, 0.0, 0
3.8, 17.71, 1.831, 2.008, 0.05, 0.042, 0.0, 0.0, 0
3.801, 17.71, 1.934, 2.013, 0.05, 0.041, 0.0, 0.0, 0
3.802, 17.72, 1.953, 2.012, 0.05, 0.04, 0.0, 0.0, 0
3.803, 17.72, 1.975, 2.013, 0.05, 0.041, 0.0, 0.0, 0
3.804, 17.72, 2.002, 2.012, 0.05, 0.041, 0.0, 0.0, 0
3.805, 17.72, 2.005, 2.008, 0.05, 0.042, 0.0, 0.0, 0
3.806, 17.72, 1.886, 2.016, 0.05, 0.041, 0.0, 0.0, 0
3.807, 17.72, 1.86, 2.013, 0.05, 0.04, 0.0, 0.0, 0
3.808, 17.72, 1.988, 2.017, 0.05, 0.041, 0.0, 0.0, 0
3.809, 17.71, 2.048, 2.018, 0.05, 0.042, 0.0, 0.0, 0
3.81, 17.71, 2.062, 2.018, 0.05, 0.042, 0.0, 0.0, 0
3.811, 17.71, 2.032, 2.016, 0.05, 0.041, 0.0, 0.0, 0
3.812, 17.71, 2.024, 2.014, 0.05, 0.042, 0.0, 0.0, 0
3.813, 17.71, 2.023, 2.021, 0.05, 0.042, 0.0, 0.0, 0
3.814, 17.72, 2.092, 2.019, 0.05, 0.042, 0.0, 0.0, 0
3.815, 17.71, 2.009, 2.022, 0.05, 0.041, 0.0, 0.0, 0
3.816, 17.72, 2.136, 2.012, 0.05, 0.06, 0.0, 0.0, 0
3.817, 17.71, 1.854, 2.022, 0.05, 0.042, 0.0, 0.0, 0
3.818, 17.71, 1.824, 2.017, 0.05, 0.041, 0.0, 0.0, 0
3.819, 17.71, 1.849, 2.007, 0.05, 0.045, 0.0, 0.0, 0
3.82, 17.71, 1.855, 2.013, 0.05, 0.041, 0.0, 0.0, 0
3.821, 17.71, 1.949, 2.009, 0.05, 0.04, 0.0, 0.0, 0
3.822, 17.71, 1.993, 2.009, 0.05, 0.041, 0.0, 0.0, 0
3.823, 17.71, 1.881, 2.014, 0.05, 0.041, 0.0, 0.0, 0
3.824, 17.71, 2.082, 2.014, 0.05, 0.042, 0.0, 0.0, 0
3.825, 17.71, 2.041, 2.013, 0.05, 0.042, 0.0, 0.0, 0
3.826, 17.71, 2.018, 2.005, 0.05, 0.042, 0.0, 0.0, 0
3.827, 17.71, 2.069, 2.015, 0.05, 0.042, 0.0, 0.0, 0
3.828, 17.71, 1.89, 2.005, 0.05, 0.04, 0.0, 0.0, 0
3.829, 17.71, 1.976, 2.013, 0.05, 0.041, 0.0, 0.0, 0
3.83, 17.71, 2.14, 2.019, 0.05, 0.042, 0.0, 0.0, 0
3.831, 17.71, 1.875, 2.015, 0.05, 0.04, 0.0, 0.0, 0
3.832, 17.71, 2.032, 2.014, 0.05, 0.057, 0.0, 0.0, 0
3.833, 17.71, 2.244, 2.013, 0.05, 0.051, 0.0, 0.0, 0
3.834, 17.71, 1.94, 2.013, 0.05, 0.04, 0.0, 0.0, 0
3.835, 17.71, 1.918, 2.014, 0.05, 0.04, 0.0, 0.0, 0
3.836, 17.71, 1.971, 2.006, 0.05, 0.054, 0.0, 0.0, 0
3.837, 17.71, 1.891, 2.011, 0.05, 0.041, 0.0, 0.0, 0
3.838, 17.71, 1.985, 2.009, 0.05, 0.041, 0.0, 0.0, 0
3.839, 17.71, 1.964, 2.017, 0.05, 0.041, 0.0, 0.0, 0
3.84, 17.71, 2.0, 2.011, 0.05, 0.041, 0.0, 0.0, 0
3.841, 17.71, 1.849, 2.018, 0.05, 0.042, 0.0, 0.0, 0
3.842, 17.71, 1.969, 2.012, 0.05, 0.04, 0.0, 0.0, 0
3.843, 17.71, 1.98, 2.006, 0.05, 0.041, 0.0, 0.0, 0
3.844, 17.71, 1.943, 2.016, 0.05, 0.04, 0.0, 0.0, 0
3.845, 17.71, 1.978, 2.011, 0.05, 0.041, 0.0, 0.0, 0
3.846, 17.71, 1.978, 2.012, 0.05, 0.04, 0.0, 0.0, 0
3.847, 17.71, 1.862, 2.012, 0.05, 0.041, 0.0, 0.0, 0
3.848, 17.71, 1.877, 2.02, 0.05, 0.042, 0.0, 0.0, 0
3.849, 17.71, 2.048, 2.018, 0.05, 0.057, 0.0, 0.0, 0
3.85, 17.71, 1.999, 2.023, 0.05, 0.054, 0.0, 0.0, 0
3.851, 17.71, 1.897, 2.015, 0.05, 0.045, 0.0, 0.0, 0
3.852, 17.71, 2.068, 2.009, 0.05, 0.059, 0.0, 0.0, 0
3.853, 17.71, 1.933, 2.01, 0.05, 0.041, 0.0, 0.0, 0
3.854, 17.71, 1.977, 2.02, 0.05, 0.054, 0.0, 0.0, 0
3.855, 17.71, 1.94, 2.015, 0.05, 0.04, 0.0, 0.0, 0
3.856, 17.71, 1.829, 2.013, 0.05, 0.04, 0.0, 0.0, 0
3.857, 17.71, 1.967, 2.017, 0.05, 0.04, 0.0, 0.0, 0
3.858, 17.71, 1.948, 2.015, 0.05, 0.041, 0.0, 0.0, 0
3.859, 17.71, 1.831, 2.015, 0.05, 0.041, 0.0, 0.0, 0
3.86, 17.71, 2.0, 2.022, 0.05, 0.04, 0.0, 0.0, 0
3.861, 17.71, 1.953, 2.022, 0.05, 0.04, 0.0, 0.0, 0
3.862, 17.71, 1.989, 2.019, 0.05, 0.041, 0.0, 0.0, 0
3.863, 17.71, 2.068, 2.018, 0.05, 0.042, 0.0, 0.0, 0
3.864, 17.71, 1.868, 2.012, 0.05, 0.04, 0.0, 0.0, 0
3.865, 17.71, 1.833, 2.019, 0.05, 0.042, 0.0, 0.0, 0
3.866, 17.71, 2.055, 2.013, 0.05, 0.057, 0.0, 0.0, 0
3.867, 17.71, 1.897, 2.019, 0.05, 0.048, 0.0, 0.0, 0
3.868, 17.71, 1.904, 2.015, 0.05, 0.04, 0.0, 0.0, 0
3.869, 17.71, 1.956, 2.019, 0.05, 0.041, 0.0, 0.0, 0
3.87, 17.71, 2.168, 2.007, 0.05, 0.06, 0.0, 0.0, 0
3.871, 17.71, 1.891, 2.007, 0.05, 0.042, 0.0, 0.0, 0
3.872, 17.71, 2.217, 2.024, 0.05, 0.057, 0.0, 0.0, 0
3.873, 17.71, 1.815, 2.014, 0.05, 0.045, 0.0, 0.0, 0
3.874, 17.71, 1.946, 2.004, 0.05, 0.041, 0.0, 0.0, 0
3.875, 17.71, 2.075, 2.008, 0.05, 0.042, 0.0, 0.0, 0
3.876, 17.71, 1.992, 2.017, 0.05, 0.041, 0.0, 0.0, 0
3.877, 17.71, 1.917, 2.016, 0.05, 0.041, 0.0, 0.0, 0
3.878, 17.71, 1.941, 2.02, 0.05, 0.041, 0.0, 0.0, 0
3.879, 17.71, 2.09, 2.014, 0.05, 0.042, 0.0, 0.0, 0
3.88, 17.71, 2.081, 2.011, 0.05, 0.042, 0.0, 0.0, 0
3.881, 17.71, 2.018, 2.018, 0.05, 0.041, 0.0, 0.0, 0
3.882, 17.71, 2.057, 2.015, 0.05, 0.057, 0.0, 0.0, 0
3.883, 17.71, 1.992, 2.018, 0.05, 0.054, 0.0, 0.0, 0
3.884, 17.71, 1.884, 2.013, 0.05, 0.04, 0.0, 0.0, 0
3.885, 17.71, 1.996, 2.022, 0.05, 0.04, 0.0, 0.0, 0
3.886, 17.71, 1.868, 2.01, 0.05, 0.04, 0.0, 0.0, 0
3.887, 17.71, 1.943, 2.02, 0.05, 0.04, 0.0, 0.0, 0
3.888, 17.71, 1.912, 2.017, 0.05, 0.04, 0.0, 0.0, 0
3.889, 17.71, 2.013, 2.017, 0.05, 0.041, 0.0, 0.0, 0
3.89, 17.71, 2.011, 2.009, 0.05, 0.042, 0.0, 0.0, 0
3.891, 17.71, 1.978, 2.012, 0.05, 0.041, 0.0, 0.0, 0
3.892, 17.71, 2.054, 2.021, 0.05, 0.041, 0.0, 0.0, 0
3.893, 17.71, 2.044, 2.018, 0.05, 0.042, 0.0, 0.0, 0
3.894, 17.71, 1.992, 2.016, 0.05, 0.042, 0.0, 0.0, 0
3.895, 17.71, 2.091, 2.012, 0.05, 0.042, 0.0, 0.0, 0
3.896, 17.71, 2.031, 2.019, 0.05, 0.042, 0.0, 0.0, 0
3.897, 17.71, 2.095, 2.008, 0.05, 0.042, 0.0, 0.0, 0
3.898, 17.71, 2.0, 2.017, 0.05, 0.042, 0.0, 0.0, 0
3.899, 17.71, 2.016, 2.015, 0.05, 0.054, 0.0, 0.0, 0
3.9, 17.71, 1.832, 2.016, 0.05, 0.045, 0.0, 0.0, 0
3.901, 17.71, 1.856, 2.021, 0.05, 0.041, 0.0, 0.0, 0
3.902, 17.71, 1.938, 2.011, 0.05, 0.041, 0.0, 0.0, 0
3.903, 17.71, 1.923, 2.021, 0.05, 0.04, 0.0, 0.0, 0
3.904, 17.71, 2.039, 2.014, 0.05, 0.041, 0.0, 0.0, 0
3.905, 17.71, 2.046, 2.016, 0.05, 0.042, 0.0, 0.0, 0
3.906, 17.71, 1.914, 2.017, 0.05, 0.04, 0.0, 0.0, 0
3.907, 17.71, 1.981, 2.013, 0.05, 0.041, 0.0, 0.0, 0
3.908, 17.71, 2.012, 2.016, 0.05, 0.042, 0.0, 0.0, 0
3.909, 17.71, 2.088, 2.014, 0.05, 0.042, 0.0, 0.0, 0
3.91, 17.71, 2.042, 2.01, 0.05, 0.041, 0.0, 0.0, 0
3.911, 17.71, 2.009, 2.021, 0.05, 0.041, 0.0, 0.0, 0
3.912, 17.71, 2.0, 2.015, 0.05, 0.041, 0.0, 0.0, 0
3.913, 17.71, 2.046, 2.016, 0.05, 0.042, 0.0, 0.0, 0
3.914, 17.71, 2.04, 2.017, 0.05, 0.042, 0.0, 0.0, 0
3.915, 17.71, 1.967, 2.018, 0.05, 0.041, 0.0, 0.0, 0
3.916, 17.71, 1.936, 2.011, 0.05, 0.051, 0.0, 0.0, 0
3.917, 17.71, 1.854, 2.01, 0.05, 0.041, 0.0, 0.0, 0
3.918, 17.71, 2.007, 2.018, 0.05, 0.041, 0.0, 0.0, 0
3.919, 17.71, 1.886, 2.016, 0.05, 0.04, 0.0, 0.0, 0
3.92, 17.71, 1.876, 2.018, 0.05, 0.041, 0.0, 0.0, 0
3.921, 17.71, 1.832, 2.019, 0.05, 0.042, 0.0, 0.0, 0
3.922, 17.71, 2.001, 2.013, 0.05, 0.041, 0.0, 0.0, 0
3.923, 17.71, 1.875, 2.02, 0.05, 0.04, 0.0, 0.0, 0
3.924, 17.71, 1.956, 2.02, 0.05, 0.041, 0.0, 0.0, 0
3.925, 17.71, 2.063, 2.014, 0.05, 0.042, 0.0, 0.0, 0
3.926, 17.71, 2.065, 2.008, 0.05, 0.042, 0.0, 0.0, 0
3.927, 17.71, 2.019, 2.018, 0.05, 0.041, 0.0, 0.0, 0
3.928, 17.71, 2.032, 2.014, 0.05, 0.042, 0.0, 0.0, 0
3.929, 17.71, 2.072, 2.016, 0.05, 0.042, 0.0, 0.0, 0
3.93, 17.71, 1.955, 2.012, 0.05, 0.041, 0.0, 0.0, 0
3.931, 17.71, 1.997, 2.008, 0.05, 0.041, 0.0, 0.0, 0
3.932, 17.71, 1.806, 2.01, 0.05, 0.041, 0.0, 0.0, 0
3.933, 17.71, 2.137, 2.012, 0.05, 0.06, 0.0, 0.0, 0
3.934, 17.71, 1.976, 2.017, 0.05, 0.04, 0.0, 0.0, 0
3.935, 17.71, 1.854, 2.014, 0.05, 0.048, 0.0, 0.0, 0
3.936, 17.71, 1.832, 2.017, 0.05, 0.04, 0.0, 0.0, 0
3.937, 17.71, 1.885, 2.023, 0.05, 0.041, 0.0, 0.0, 0
3.938, 17.71, 1.969, 2.02, 0.05, 0.04, 0.0, 0.0, 0
3.939, 17.71, 2.032, 2.018, 0.05, 0.041, 0.0, 0.0, 0
3.94, 17.71, 1.922, 2.016, 0.05, 0.04, 0.0, 0.0, 0
3.941, 17.71, 1.947, 2.017, 0.05, 0.04, 0.0, 0.0, 0
3.942, 17.71, 1.993, 2.016, 0.05, 0.041, 0.0, 0.0, 0
3.943, 17.71, 2.067, 2.016, 0.05, 0.042, 0.0, 0.0, 0
3.944, 17.71, 2.079, 2.014, 0.05, 0.042, 0.0, 0.0, 0
3.945, 17.71, 2.005, 2.02, 0.05, 0.041, 0.0, 0.0, 0
3.946, 17.71, 2.024, 2.022, 0.05, 0.042, 0.0, 0.0, 0
3.947, 17.71, 2.062, 2.018, 0.05, 0.042, 0.0, 0.0, 0
3.948, 17.71, 2.018, 2.02, 0.05, 0.042, 0.0, 0.0, 0
3.949, 17.71, 1.819, 2.017, 0.05, 0.045, 0.0, 0.0, 0
3.95, 17.71, 1.914, 2.021, 0.05, 0.041, 0.0, 0.0, 0
3.951, 17.71, 1.972, 2.01, 0.05, 0.054, 0.0, 0.0, 0
3.952, 17.71, 1.925, 2.011, 0.05, 0.04, 0.0, 0.0, 0
3.953, 17.71, 1.834, 2.013, 0.05, 0.04, 0.0, 0.0, 0
3.954, 17.71, 1.904, 2.007, 0.05, 0.04, 0.0, 0.0, 0
3.955, 17.71, 1.957, 2.018, 0.05, 0.041, 0.0, 0.0, 0
3.956, 17.71, 1.909, 2.013, 0.05, 0.04, 0.0, 0.0, 0
3.957, 17.71, 1.787, 2.014, 0.05, 0.041, 0.0, 0.0, 0
3.958, 17.71, 2.082, 2.018, 0.05, 0.042, 0.0, 0.0, 0
3.959, 17.71, 2.083, 2.014, 0.05, 0.042, 0.0, 0.0, 0
3.96, 17.71, 1.956, 2.016, 0.05, 0.041, 0.0, 0.0, 0
3.961, 17.71, 1.954, 2.014, 0.05, 0.041, 0.0, 0.0, 0
3.962, 17.71, 1.961, 2.021, 0.05, 0.041, 0.0, 0.0, 0
3.963, 17.71, 2.081, 2.022, 0.05, 0.042, 0.0, 0.0, 0
3.964, 17.71, 2.073, 2.018, 0.05, 0.042, 0.0, 0.0, 0
3.965, 17.71, 1.946, 2.018, 0.05, 0.041, 0.0, 0.0, 0
3.966, 17.71, 1.841, 2.019, 0.05, 0.045, 0.0, 0.0, 0
3.967, 17.71, 1.814, 2.012, 0.05, 0.042, 0.0, 0.0, 0
3.968, 17.71, 1.808, 2.018, 0.05, 0.041, 0.0, 0.0, 0
3.969, 17.71, 1.826, 2.009, 0.05, 0.045, 0.0, 0.0, 0
3.97, 17.71, 1.81, 2.011, 0.05, 0.041, 0.0, 0.0, 0
3.971, 17.71, 1.894, 2.013, 0.05, 0.04, 0.0, 0.0, 0
3.972, 17.71, 2.053, 2.013, 0.05, 0.042, 0.0, 0.0, 0
3.973, 17.71, 1.941, 2.023, 0.05, 0.04, 0.0, 0.0, 0
3.974, 17.71, 1.943, 2.02, 0.05, 0.041, 0.0, 0.0, 0
3.975, 17.71, 2.053, 2.022, 0.05, 0.042, 0.0, 0.0, 0
3.976, 17.71, 2.102, 2.014, 0.05, 0.042, 0.0, 0.0, 0
3.977, 17.71, 2.109, 2.014, 0.05, 0.042, 0.0, 0.0, 0
3.978, 17.71, 1.996, 2.012, 0.05, 0.041, 0.0, 0.0, 0
3.979, 17.71, 2.06, 2.011, 0.05, 0.042, 0.0, 0.0, 0
3.98, 17.71, 2.05, 2.017, 0.05, 0.042, 0.0, 0.0, 0
3.981, 17.71, 1.978, 2.019, 0.05, 0.041, 0.0, 0.0, 0
3.982, 17.71, 1.864, 2.021, 0.05, 0.04, 0.0, 0.0, 0
3.983, 17.71, 2.22, 2.016, 0.05, 0.057, 0.0, 0.0, 0
3.984, 17.71, 1.907, 2.013, 0.05, 0.04, 0.0, 0.0, 0
3.985, 17.71, 1.917, 2.015, 0.05, 0.048, 0.0, 0.0, 0
3.986, 17.71, 1.757, 2.009, 0.05, 0.042, 0.0, 0.0, 0
3.987, 17.71, 1.805, 2.021, 0.05, 0.042, 0.0, 0.0, 0
3.988, 17.71, 1.941, 2.016, 0.05, 0.041, 0.0, 0.0, 0
3.989, 17.71, 2.073, 2.018, 0.05, 0.042, 0.0, 0.0, 0
3.99, 17.71, 1.806, 2.008, 0.05, 0.041, 0.0, 0.0, 0
3.991, 17.71, 1.919, 2.011, 0.05, 0.041, 0.0, 0.0, 0
3.992, 17.71, 2.033, 2.008, 0.05, 0.042, 0.0, 0.0, 0
3.993, 17.71, 1.944, 2.014, 0.05, 0.041, 0.0, 0.0, 0
3.994, 17.71, 2.061, 2.016, 0.05, 0.042, 0.0, 0.0, 0
3.995, 17.71, 2.07, 2.015, 0.05, 0.042, 0.0, 0.0, 0
3.996, 17.71, 2.105, 2.02, 0.05, 0.042, 0.0, 0.0, 0
3.997, 17.71, 2.079, 2.019, 0.05, 0.042, 0.0, 0.0, 0
3.998, 17.71, 1.978, 2.02, 0.05, 0.041, 0.0, 0.0, 0
3.999, 17.71, 1.872, 2.018, 0.05, 0.048, 0.0, 0.0, 0
4.0, 17.71, 1.87, 2.018, 0.05, 0.045, 0.0, 0.0, 0
4.001, 17.71, 1.907, 2.02, 0.05, 0.04, 0.0, 0.0, 0
4.002, 17.71, 1.973, 2.014, 0.05, 0.041, 0.0, 0.0, 0
4.003, 17.71, 1.879, 2.019, 0.05, 0.04, 0.0, 0.0, 0
4.004, 17.71, 1.969, 2.015, 0.05, 0.041, 0.0, 0.0, 0
4.005, 17.71, 2.096, 2.01, 0.05, 0.042, 0.0, 0.0, 0
4.006, 17.71, 1.812, 2.011, 0.05, 0.04, 0.0, 0.0, 0
4.007, 17.71, 1.812, 2.008, 0.05, 0.045, 0.0, 0.0, 0
4.008, 17.71, 2.069, 2.008, 0.05, 0.042, 0.0, 0.0, 0
4.009, 17.71, 2.077, 2.019, 0.05, 0.042, 0.0, 0.0, 0
4.01, 17.71, 2.044, 2.009, 0.05, 0.042, 0.0, 0.0, 0
4.011, 17.71, 1.994, 2.011, 0.05, 0.041, 0.0, 0.0, 0
4.012, 17.71, 2.083, 2.012, 0.05, 0.042, 0.0, 0.0, 0
4.013, 17.71, 2.067, 2.022, 0.05, 0.042, 0.0, 0.0, 0
4.014, 17.71, 2.094, 2.021, 0.05, 0.042, 0.0, 0.0, 0
4.015, 17.71, 2.01, 2.024, 0.05, 0.041, 0.0, 0.0, 0
4.016, 17.71, 1.838, 2.013, 0.05, 0.045, 0.0, 0.0, 0
4.017, 17.71, 1.934, 2.012, 0.05, 0.041, 0.0, 0.0, 0
4.018, 17.71, 1.871, 2.011, 0.05, 0.045, 0.0, 0.0, 0
4.019, 17.71, 1.9, 2.017, 0.05, 0.041, 0.0, 0.0, 0
4.02, 17.71, 1.854, 2.007, 0.05, 0.045, 0.0, 0.0, 0
4.021, 17.71, 1.953, 2.016, 0.05, 0.04, 0.0, 0.0, 0
4.022, 17.71, 2.003, 2.014, 0.05, 0.041, 0.0, 0.0, 0
4.023, 17.71, 1.855, 2.015, 0.05, 0.04, 0.0, 0.0, 0
4.024, 17.71, 1.978, 2.012, 0.05, 0.041, 0.0, 0.0, 0
4.025, 17.71, 2.095, 2.013, 0.05, 0.042, 0.0, 0.0, 0
4.026, 17.71, 1.969, 2.018, 0.05, 0.041, 0.0, 0.0, 0
4.027, 17.71, 2.106, 2.016, 0.05, 0.042, 0.0, 0.0, 0
4.028, 17.71, 2.07, 2.015, 0.05, 0.042, 0.0, 0.0, 0
4.029, 17.71, 2.077, 2.01, 0.05, 0.042, 0.0, 0.0, 0
4.03, 17.71, 2.076, 2.009, 0.05, 0.042, 0.0, 0.0, 0
4.031, 17.71, 1.964, 2.013, 0.05, 0.041, 0.0, 0.0, 0
4.032, 17.71, 1.956, 2.012, 0.05, 0.041, 0.0, 0.0, 0
4.033, 17.71, 2.106, 2.012, 0.05, 0.06, 0.0, 0.0, 0
4.034, 17.71, 1.924, 2.013, 0.05, 0.04, 0.0, 0.0, 0
4.035, 17.71, 1.867, 2.017, 0.05, 0.045, 0.0, 0.0, 0
4.036, 17.71, 1.843, 2.011, 0.05, 0.042, 0.0, 0.0, 0
4.037, 17.71, 2.047, 2.015, 0.05, 0.057, 0.0, 0.0, 0
4.038, 17.71, 1.948, 2.015, 0.05, 0.041, 0.0, 0.0, 0
4.039, 17.71, 2.102, 2.015, 0.05, 0.042, 0.0, 0.0, 0
4.04, 17.71, 1.89, 2.018, 0.05, 0.045, 0.0, 0.0, 0
4.041, 17.71, 1.949, 2.019, 0.05, 0.04, 0.0, 0.0, 0
4.042, 17.71, 1.955, 2.019, 0.05, 0.041, 0.0, 0.0, 0
4.043, 17.71, 2.031, 2.015, 0.05, 0.042, 0.0, 0.0, 0
4.044, 17.71, 2.073, 2.016, 0.05, 0.042, 0.0, 0.0, 0
4.045, 17.71, 2.065, 2.023, 0.05, 0.042, 0.0, 0.0, 0
4.046, 17.71, 2.029, 2.02, 0.05, 0.042, 0.0, 0.0, 0
4.047, 17.71, 2.079, 2.015, 0.05, 0.042, 0.0, 0.0, 0
4.048, 17.71, 2.056, 2.02, 0.05, 0.042, 0.0, 0.0, 0
4.049, 17.71, 1.853, 2.013, 0.05, 0.048, 0.0, 0.0, 0
4.05, 17.71, 1.827, 2.008, 0.05, 0.041, 0.0, 0.0, 0
4.051, 17.71, 1.867, 2.006, 0.05, 0.04, 0.0, 0.0, 0
4.052, 17.71, 1.862, 2.016, 0.05, 0.04, 0.0, 0.0, 0
4.053, 17.71, 1.879, 2.008, 0.05, 0.041, 0.0, 0.0, 0
4.054, 17.71, 1.99, 2.012, 0.05, 0.041, 0.0, 0.0, 0
4.055, 17.71, 2.037, 2.012, 0.05, 0.041, 0.0, 0.0, 0
4.056, 17.71, 1.845, 2.01, 0.05, 0.04, 0.0, 0.0, 0
4.057, 17.71, 1.899, 2.015, 0.05, 0.04, 0.0, 0.0, 0
4.058, 17.71, 2.005, 2.015, 0.05, 0.041, 0.0, 0.0, 0
4.059, 17.71, 2.102, 2.023, 0.05, 0.042, 0.0, 0.0, 0
4.06, 17.71, 2.077, 2.015, 0.05, 0.042, 0.0, 0.0, 0
4.061, 17.71, 1.954, 2.018, 0.05, 0.041, 0.0, 0.0, 0
4.062, 17.71, 1.914, 2.015, 0.05, 0.041, 0.0, 0.0, 0
4.063, 17.71, 2.033, 2.015, 0.05, 0.042, 0.0, 0.0, 0
4.064, 17.71, 2.038, 2.018, 0.05, 0.042, 0.0, 0.0, 0
4.065, 17.71, 1.955, 2.02, 0.05, 0.041, 0.0, 0.0, 0
4.066, 17.71, 1.876, 2.014, 0.05, 0.045, 0.0, 0.0, 0
4.067, 17.71, 2.044, 2.017, 0.05, 0.057, 0.0, 0.0, 0
4.068, 17.71, 1.869, 2.018, 0.05, 0.04, 0.0, 0.0, 0
4.069, 17.71, 1.929, 2.023, 0.05, 0.051, 0.0, 0.0, 0
4.07, 17.71, 1.81, 2.019, 0.05, 0.041, 0.0, 0.0, 0
4.071, 17.71, 1.811, 2.009, 0.05, 0.04, 0.0, 0.0, 0
4.072, 17.71, 2.036, 2.014, 0.05, 0.042, 0.0, 0.0, 0
4.073, 17.71, 1.923, 2.015, 0.05, 0.04, 0.0, 0.0, 0
4.074, 17.71, 2.01, 2.019, 0.05, 0.041, 0.0, 0.0, 0
4.075, 17.71, 2.084, 2.01, 0.05, 0.042, 0.0, 0.0, 0
4.076, 17.71, 2.083, 2.016, 0.05, 0.042, 0.0, 0.0, 0
4.077, 17.71, 2.062, 2.018, 0.05, 0.042, 0.0, 0.0, 0
4.078, 17.71, 2.307, 2.028, 0.051, 0.06, 0.0, 0.0, 0
4.079, 17.71, 2.114, 2.059, 0.05, 0.06, 0.0, 0.0, 0
4.08, 17.71, 2.136, 2.02, 0.05, 0.06, 0.0, 0.0, 0
4.081, 17.71, 2.166, 2.014, 0.05, 0.06, 0.0, 0.0, 0
4.082, 17.71, 2.238, 2.017, 0.05, 0.054, 0.0, 0.0, 0
4.083, 17.71, 1.974, 2.014, 0.05, 0.051, 0.0, 0.0, 0
4.084, 17.71, 2.205, 2.016, 0.05, 0.059, 0.0, 0.0, 0
4.085, 17.71, 2.227, 2.017, 0.05, 0.051, 0.0, 0.0, 0
4.086, 17.71, 2.213, 2.021, 0.05, 0.057, 0.0, 0.0, 0
4.087, 17.71, 2.105, 2.018, 0.05, 0.045, 0.0, 0.0, 0
4.088, 17.71, 2.173, 2.024, 0.05, 0.06, 0.0, 0.0, 0
4.089, 17.71, 2.158, 2.012, 0.05, 0.06, 0.0, 0.0, 0
4.09, 17.71, 2.264, 2.016, 0.05, 0.054, 0.0, 0.0, 0
4.091, 17.71, 2.229, 2.016, 0.05, 0.057, 0.0, 0.0, 0
4.092, 17.71, 2.104, 2.013, 0.05, 0.06, 0.0, 0.0, 0
4.093, 17.71, 2.183, 2.016, 0.05, 0.06, 0.0, 0.0, 0
4.094, 17.71, 2.131, 2.014, 0.05, 0.06, 0.0, 0.0, 0
4.095, 17.71, 2.15, 2.02, 0.05, 0.06, 0.0, 0.0, 0
4.096, 17.71, 2.15, 2.025, 0.05, 0.06, 0.0, 0.0, 0
4.097, 17.71, 2.192, 2.02, 0.05, 0.06, 0.0, 0.0, 0
4.098, 17.71, 2.112, 2.014, 0.05, 0.06, 0.0, 0.0, 0
4.099, 17.71, 2.087, 2.011, 0.05, 0.042, 0.0, 0.0, 0
4.1, 17.71, 2.236, 2.008, 0.05, 0.051, 0.0, 0.0, 0
